product_id,title,source,status,decision_reason,admin_url
gid://shopify/Product/10074542407986,Portable Wireless Speaker with RGB Light - Small Bluetooth Speaker Waterproof,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074542407986
gid://shopify/Product/10074547454258,"Linklike Halo Bluetooth Earbuds with ANC – 48.6H Battery, Hi-Fi Sound",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074547454258
gid://shopify/Product/10074547749170,Black 12V Heated Full Seat Cushion - Portable Car Seat Warmer,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074547749170
gid://shopify/Product/10074548994354,Winter Fleece Heated Car Seat Covers - 1 Pack | Cozy Warmth & Protection,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074548994354
gid://shopify/Product/10074549322034,"10"" Portable Triple LED Ring Light with 3 Color Modes for Perfect Lighting",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074549322034
gid://shopify/Product/10074549584178,Neck TENS Machine with Heat for Pain Relief and Comfort,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074549584178
gid://shopify/Product/10074549682482,Outdoor Folding Moon Chair - Portable Camping Chair with 600D Oxford Cloth & Carbon Steel Frame,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074549682482
gid://shopify/Product/10074549879090,Mini Cordless Saw - 6-Inch Handheld Chainsaw for Pruning & Yard Work,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074549879090
gid://shopify/Product/10087293518130,"4G Solar Powered Outdoor Security Camera - 1080P HD, Night Vision, Motion Detection",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10087293518130
gid://shopify/Product/10201674744114,AIR TRAVELLER-GREY-12,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10201674744114
gid://shopify/Product/10201675039026,"TREXM 1-Piece Woven Rope Outdoor Swing Sofa with Soft Cushions Seating 2 for Patio, Courtyard and Balcony (Beige)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10201675039026
gid://shopify/Product/10201675432242,"48.8"" Modern Cat Tower, Wood Cat Tree Tower for Indoor Cats, Cat Treewith Sisal-Covered Scratching Posts and Top Perch, Cat Condo with Acrylic Hammock for Small Large Cats",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10201675432242
gid://shopify/Product/10201676054834,TREXM 1-Piece Woven Rope Outdoor Swing Sofa for Two - Patio Swing with Cushions | Dekuch,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10201676054834
gid://shopify/Product/10202442072370,"Folding Square Table Patio Outdoor solid wood Table for Backyard, Balcony, Portable Design Space-Saving Blue Color",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10202442072370
gid://shopify/Product/10202498892082,Outdoor Wagon All Terrain Pulling w/Wood Railing Air Tires Garden Cart,deepseek,needs_manual_review,Shopify 建议未通过自动校验，已回退 DeepSeek 复判。原因：未能稳定解析到 Shopify taxonomy 类目。；产品是户外花园推车，与候选类别（假指甲、假睫毛等）完全不匹配，当前类别更合适。,https://admin.shopify.com/store/getbulkdeals/products/10202498892082
gid://shopify/Product/10210889859378,"Full Size Bed Floor Bed with Safety Guardrails and Door for Kids, Natural",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210889859378
gid://shopify/Product/10210889892146,"Metal Twin XL Size Loft Bed with Power Outlet and LED Lighted, Space-Saving, Noise Reduced, Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210889892146
gid://shopify/Product/10210890252594,"Full Loft Bed with Desk and Charging Station, Full Size Metal Loft Bed with Stairs and Light for Kids Teens,White (OLD SKU W2580S00046)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210890252594
gid://shopify/Product/10210890383666,"Queen Size Bed Floor Bed with Safety Guardrails and Door for Kids, Natural",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210890383666
gid://shopify/Product/10210946974002,"Twin over Twin & Twin Bunk Beds for 3, Twin XL over Twin & Twin Bunk Bed Metal Triple Bunk Bed, Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210946974002
gid://shopify/Product/10210948186418,"Queen Size Velvet Upholstered Platform Bed with Twin XL Size Trundle, Beige",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948186418
gid://shopify/Product/10210948284722,"Large-capacity upholstered storage bed with drawers,Beige,King",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948284722
gid://shopify/Product/10210948481330,"Beige Chunky Headboard Bed Frame, Solid Rubberwood Legs, Cal-King, 800lbs Capacity",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948481330
gid://shopify/Product/10210948579634,Twin XL Loft Bed with Wardrobe and Storage Shelves | Metal Loft Bed with Pegboard - Dekuch,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948579634
gid://shopify/Product/10210948874546,"Queen Size Loft Bed with L-Shaped Desk and USB, Metal Loft Bed with Wardrobe and LED - Dekuch",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948874546
gid://shopify/Product/10210986885426,"L-Shaped Metal Triple Bunk Bed with Slide, Desk, USB Charging - Full/FullXL over Queen + Twin XL Loft",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210986885426
gid://shopify/Product/10210987082034,"Queen Size Loft Bed with Slide, Storage, Wardrobe, USB & LED Lights | Dekuch",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210987082034
gid://shopify/Product/10211075621170,"(ETA:6.4-NJ:120) King Size Platform Bed Frame, Spindle Bed with Curved Tall Headboard, No Box Spring Needed, Retro Four Poster Bed, Walnut",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10211075621170
gid://shopify/Product/10211337044274,"Metal Loft Bed with Wardrobe And L-shaped Desk, Queen Size Loft Bed with Storage Cubes and Shelves, Heavy Duty Loft Bed for Kids Teens Adults, Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10211337044274
gid://shopify/Product/10212345741618,"Farmhouse Queen Size Bed with Barn Door Headboard - Pine Wood Frame, Walnut",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212345741618
gid://shopify/Product/10212350132530,"Full Electric 3-Function Hospital Bed for Home Care & ICU - 83"" x 42.5"" FDA Listed",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212350132530
gid://shopify/Product/10212352196914,King Size Bed Frame with Upholstered Headboard - White Solid Wood & Beige Fabric - No Box Spring Needed - Modern Farmhouse,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212352196914
gid://shopify/Product/10212356194610,Beige Chunky Headboard Bed Frame King | Solid Rubberwood Legs 800lbs Capacity,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212356194610
gid://shopify/Product/10212495491378,Solid Wood Queen Platform Bed Frame with Tall Headboard - Walnut - No Box Spring Needed,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212495491378
gid://shopify/Product/10212500308274,"Stairway Twin over Twin Bunk Bed with Two Drawers and Slide, White(OLD SKU:LT100156AAK-1)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212500308274
gid://shopify/Product/10212505846066,"Full with built-in bookshelves and small staircase, high-quality safety rails, and Trundle,Natural",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212505846066
gid://shopify/Product/10213131157810,Floral-Shaped Faux Fur Sofa | Ultra-Soft Two-Seater Loveseat in Black,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213131157810
gid://shopify/Product/10213138039090,"Beige Pet Friendly Chair with Hidden Pet Nook, Convertible Stool, Storage Seat, 220lbs Capacity, Acacia Wood Legs",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138039090
gid://shopify/Product/10213138334002,"Outdoor Acacia Wood Club Chair with Diamond Rope Weave & Cushions, Teak Finish",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138334002
gid://shopify/Product/10213138399538,"Beige Pet Friendly Accent Chair with Hidden Pet Nook, Acacia Wood Legs, 220lbs Weight Capacity, Modern Upholstered Armchair for Living Room",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138399538
gid://shopify/Product/10213138530610,"Ottoman Bench with Storage, Dark Brown PU Surface, Rubber Wood Legs, 300 lbs Capacity",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138530610
gid://shopify/Product/10213138596146,"Coffee Pet Friendly Accent Chair with Hidden Pet Nook, Acacia Wood Legs, 220lbs Weight Capacity, Modern Upholstered Armchair for Living Room",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138596146
gid://shopify/Product/10213138727218,"Beige Pet Friendly Ottoman with Removable Pet Cushion, Hidden Pet Nook, Acacia Wood Legs, 220lbs Capacity, Upholstered Footrest Stool for Living Room",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138727218
gid://shopify/Product/10213140562226,Softside Luggage Expandable 3 Piece Set Suitcase Upright Spinner Softshell Lightweight Luggage Travel Set-22/26/30 inches,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213140562226
gid://shopify/Product/10213141578034,Softside Luggage Expandable 3 Piece Set Suitcase with Duffel Bag Upright Spinner Softshell Lightweight Luggage Travel Set-22/26/30 IN,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213141578034
gid://shopify/Product/10213141643570,"Storage Ottoman with Flip-Top Lid, Easy Assembly, Boucle Fabric & Rubber Wood Legs, Retro Green",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213141643570
gid://shopify/Product/10213141741874,"Mobile Adiustable Standing Desk, White",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213141741874
gid://shopify/Product/10213143576882,"48"" Brushed Nickel Lowe Profile Ceiling Fan with Light",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213143576882
gid://shopify/Product/10213143806258,Reclining Shampoo Chairs for Salon-BLACK,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213143806258
gid://shopify/Product/10213144101170,"Mobile Adiustable Standing Desk, Walnut Color",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213144101170
gid://shopify/Product/10213144330546,"180 Gallon Large Outdoor Storage XXL Deck Box for Patio Furniture, Outdoor Cushions, Garden Tools and Sports/Pools Equipment, Waterproof Resin, Lockable, Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213144330546
gid://shopify/Product/10213156258098,"Twin Size Floor Bed with Fence and Door,Rubber Wood Floor Bed with Safety Guardrails,Pink",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213156258098
gid://shopify/Product/10213156716850,"075-Velvet Fabric Swivel Accent Chair, Comfy Barrel Vanity Chair With Curved Backrest, Upholstered Storage Chair For Primary Living Room, Aqua",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213156716850
gid://shopify/Product/10213156880690,N717P406572E [Not For Sale],shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213156880690
gid://shopify/Product/10213162746162,"Massage Chair Full Body and Recliner, Zero Gravity Massage Chairs, 10 Fix Rollers, Airbags, Heating, Foot Massage, Auto Modes, Bluetooth Speaker and Touch Control Screen for Home and Office",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213162746162
gid://shopify/Product/10213163106610,"TOPMAX 73.6"" Tall Farmhouse Kitchen Pantry Cabinet with 8 Shelves, 2 Drawers, 3 Pull-Out Trays, 4 Doors and Side Cabinets for Kitchen & Dining Room, White",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213163106610
gid://shopify/Product/10213163729202,"Meditation chair, an ergonomic cross-legged seating chair with lumbar support and a height-adjustable seat cushion, ideal for people engaged in high-intensity office work. Beige",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213163729202
gid://shopify/Product/10213163991346,"Oxford Bell Tent for Family Camping - Spacious 9.8ft Yurt with Stove Jack, Large Glamping Tents for 3-4 People, 4 Season Oxford Hot Tent Shelter Beige",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213163991346
gid://shopify/Product/10213165170994,"Professional Dancing Pole Kit, Heavy-Duty Steel Dance Pole, Height Adjustable Removable Spinning Static Dual Mode, Portable Dance Equipment for Home, Studio, Gym and Stage Performance",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213165170994
gid://shopify/Product/10213165334834,"Crawl Spine Stretch Trainer, Spine Twist and Stretch Trainer, Core Training Equipment for Home Gym Office Daily Workout",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213165334834
gid://shopify/Product/10213165433138,Vibration Plate Fitness Platform Exercise Machine,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213165433138
gid://shopify/Product/10213165695282,"Massage Chair Full Body and Recliner, Zero Gravity Massage Chairs, 10 Fix Rollers, Airbags, Heating, Foot Massage, Auto Modes, Bluetooth Speaker and Touch Control Screen for Home and Office",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213165695282
gid://shopify/Product/10213279269170,"Large Outdoor Catio for 6-10 Cats, Pine Wood Cat Cage Outdoor with Weatherproof Roof, 6 Platforms, Climbing Ramp, 1 Resting Box and Cat Scratching Post, Outdoor Cat House with Storage Shelves, Grey",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213279269170
gid://shopify/Product/10213280579890,"64"" Oversized Boneless Chair Chaise Lounge Indoor with Metal Support, Upholstered Boucle Deep Seat Single Cloud Sofa Chair, Cozy Comfy Sofa Bed for Living Room & Bedroom",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213280579890
gid://shopify/Product/10213303419186,"64"" Oversized Boneless Chair Chaise Lounge Indoor with Metal Support, Upholstered Boucle Deep Seat Single Cloud Sofa Chair, Cozy Comfy Sofa Bed for Living Room & Bedroom",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213303419186
gid://shopify/Product/10213320294706,"Set of 2 Curved Arched Cane Back Dining Chairs,Mid Century Farmhouse Side Chairs,Distressed Solid Wood Frame,Chenille Cushion with S-Spring and Sponge,Armless Accent Chairs for Kitchen,Beige,SW1899BG",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213320294706
gid://shopify/Product/10213320491314,"Set of 2 Curved Arched Cane Back Dining Chairs,Mid Century Farmhouse Side Chairs,Distressed Solid Wood Frame,Chenille Cushion with S-Spring and Sponge,Armless Accent Chairs for Kitchen,Green,SW1899OL",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213320491314
gid://shopify/Product/10213322326322,"77.95"" outdoor acacia wood frame, 26.38"" deep seat design with soft cushion, three-seater sofa,slatted wood backrest,suitable for porches,gardens,backyards,and balconie (Light Teak+Beige Cushion)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213322326322
gid://shopify/Product/10213322457394,Y165-R-SLEEPER-BLACK,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213322457394
gid://shopify/Product/10213322752306,"Modular Right-Arm Sleeper Sofa with Chaise - Plush Corduroy, No Assembly | Dekuch",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213322752306
gid://shopify/Product/10213323473202,Y165-R-SLEEPER-GREEN right sleeper green,deepseek,needs_manual_review,Shopify 建议未通过自动校验，已回退 DeepSeek 复判。原因：未能稳定解析到 Shopify taxonomy 类目。；产品标题和描述明确指向沙发（sleeper sofa），但候选类别中无家具类。最接近的是服装类中的裤子，但实际不匹配。由于无合适选项，选择最可能包含颜色属性的类别以保留元字段。,https://admin.shopify.com/store/getbulkdeals/products/10213323473202
gid://shopify/Product/10213324161330,Y165-L-SLEEPER-GREY sofa left sleeper grey,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213324161330
gid://shopify/Product/10213324849458,Y165-L-SLEEPER-GREEN left sleeper green,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213324849458
gid://shopify/Product/10213324947762,Y165-3L-BLACK,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213324947762
gid://shopify/Product/10213324980530,Y165-3R-GREY 3seater right grey,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213324980530
gid://shopify/Product/10213325177138,Y165-3L-CAMEL 3seater left camel,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213325177138
gid://shopify/Product/10213326094642,Y165-3L-GREEN 3seater left green,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213326094642
gid://shopify/Product/10213326881074,"Meditation chair, an ergonomic cross-legged seating chair with lumbar support and a height-adjustable seat cushion, ideal for people engaged in high-intensity office work. PINK",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213326881074
