product_id,title,source,status,decision_reason,admin_url
gid://shopify/Product/10074548994354,"Car Seat Covers, Winter Fleece  Heated Car Seat Cushions-1pk",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074548994354
gid://shopify/Product/10074549322034,"10"" Portable  triple LED Ring Light with 3 Color Modes",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074549322034
gid://shopify/Product/10074549682482,Outdoor 1s Folding Chair(random color) 24.4in*17.3*26.3,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074549682482
gid://shopify/Product/10074549879090,Mini Cordless Saw - 6-inch Handheld Chainsaw for Pruning,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10074549879090
gid://shopify/Product/10087293518130,"White 4G SIM card, 32GB memory, solar-powered outdoor camera",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10087293518130
gid://shopify/Product/10201674744114,AIR TRAVELLER-GREY-12,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10201674744114
gid://shopify/Product/10201676054834,"TREXM 1-Piece Woven Rope Outdoor Swing Sofa with Soft Cushions Seating 2 for Patio, Courtyard and Balcony (Beige)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10201676054834
gid://shopify/Product/10210890252594,"Full Loft Bed with Desk and Charging Station, Full Size Metal Loft Bed with Stairs and Light for Kids Teens,White (OLD SKU W2580S00046)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210890252594
gid://shopify/Product/10210890383666,"Queen Size Bed Floor Bed with Safety Guardrails and Door for Kids, Natural",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210890383666
gid://shopify/Product/10210946974002,"Twin over Twin & Twin Bunk Beds for 3, Twin XL over Twin & Twin Bunk Bed Metal Triple Bunk Bed, Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210946974002
gid://shopify/Product/10210948186418,"Queen Size Velvet Upholstered Platform Bed with Twin XL Size Trundle, Beige",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948186418
gid://shopify/Product/10210948284722,"Large-capacity upholstered storage bed with drawers,Beige,King",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948284722
gid://shopify/Product/10210948481330,"Beige Chunky Headboard Bed Frame, Solid Rubberwood Legs, Cal-King, 800lbs Capacity",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948481330
gid://shopify/Product/10210948579634,"Twin XL size Loft Bed Frame with Wardrobe,Metal Loft Bed with Storage Shelves and Pegboard,Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948579634
gid://shopify/Product/10210948874546,"Queen Size Loft Bed with L-shaped Desk and USB, Metal Loft Bed with Wardrobe and Adjustable Shelf, High Loft Bed with LED for Kids Teens Adults, White",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210948874546
gid://shopify/Product/10210986885426,"L-Shaped Metal Bunk Bed (Top bed:Full/FullXL, bottom bed: Queen) with Twin XL Loft Bed, Desk, and Storage Shelves,USB Charging Port Included - Metal Triple Bunk Bed with Slide,Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10210986885426
gid://shopify/Product/10211075621170,"(ETA:6.4-NJ:120) King Size Platform Bed Frame, Spindle Bed with Curved Tall Headboard, No Box Spring Needed, Retro Four Poster Bed, Walnut",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10211075621170
gid://shopify/Product/10212350132530,"Full Electric advanced 3-function bed for home care & hospital ICU comes with a high-density air fiber mattress, remote control, IV pole and lockable silent casters- 83"" x 42.5""-FDA",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212350132530
gid://shopify/Product/10212352196914,"King Size Bed Frame with Upholstered Headboard, White Solid Wood & Beige Fabric, No Box Spring Needed, Modern Farmhouse Style",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212352196914
gid://shopify/Product/10212356194610,"Beige Chunky Headboard Bed Frame, Solid Rubberwood Legs, King, 800lbs Capacity",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212356194610
gid://shopify/Product/10212500308274,"Stairway Twin over Twin Bunk Bed with Two Drawers and Slide, White(OLD SKU:LT100156AAK-1)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212500308274
gid://shopify/Product/10212505846066,"Full with built-in bookshelves and small staircase, high-quality safety rails, and Trundle,Natural",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10212505846066
gid://shopify/Product/10213131157810,"Floral-shaped sofa, ultra-soft faux fur sofa, large living room two-seater sofa, Black, two-person style",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213131157810
gid://shopify/Product/10213138334002,"Outdoor Acacia Wood Club Chair with Diamond Rope Weave & Cushions, Teak Finish",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138334002
gid://shopify/Product/10213138727218,"Beige Pet Friendly Ottoman with Removable Pet Cushion, Hidden Pet Nook, Acacia Wood Legs, 220lbs Capacity, Upholstered Footrest Stool for Living Room",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213138727218
gid://shopify/Product/10213144330546,"180 Gallon Large Outdoor Storage XXL Deck Box for Patio Furniture, Outdoor Cushions, Garden Tools and Sports/Pools Equipment, Waterproof Resin, Lockable, Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213144330546
gid://shopify/Product/10213163991346,"Oxford Bell Tent for Family Camping - Spacious 9.8ft Yurt with Stove Jack, Large Glamping Tents for 3-4 People, 4 Season Oxford Hot Tent Shelter Beige",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213163991346
gid://shopify/Product/10213165433138,Vibration Plate Fitness Platform Exercise Machine,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213165433138
gid://shopify/Product/10213322752306,Y165-R-SLEEPER-CAMEL right sleeper camel,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213322752306
gid://shopify/Product/10213377540402,SU-009A-GREY-1F,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213377540402
gid://shopify/Product/10213378294066,SU-009A-BLACK-1F,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213378294066
gid://shopify/Product/10213383176498,"48"" Black Bathroom Vanity.Abundant Storage Cabinet -4 Soft close doors and 4 drawers (excluding the ceramic basin)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213383176498
gid://shopify/Product/10213384421682,"A glass tabletop with a diameter of 40 inches and a modern minimalist circular dining table with electroplated golden metal legs.Suitable for living rooms, and conference rooms.W1151S02857",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213384421682
gid://shopify/Product/10213384978738,"5-in-1 Kids Swing Set with Saucer Swing, Belt Swing, Basketball Hoop & Soccer Goal, Heavy Duty Metal Frame Backyard Playground for Toddlers & Kids Ages 3-10",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213384978738
gid://shopify/Product/10213391204658,"Dining Chairs Set of 4, Brown Tech Fabric Upholstered Dining Chairs with Semi-Gloss Black Metal Legs, Gold-Trimmed Adjustable Non-Slip Feet, Vertical-Stitched High Back (Brown, Set of 4)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213391204658
gid://shopify/Product/10213392908594,"NEW2 96.9"" Cloud Sectional Couch with U-Shaped Chaise,Modern Modular Sofa with Deep Seat, Upholstered Couches for Living Room Bedroom,No Assembly Required,(Plush Corduroy Fabric),Grey-Left",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213392908594
gid://shopify/Product/10213404967218,"Garment Rack L Shaped Clothes Rack for Corner, Heavy Duty Clothes Rack with 3 Hanging Rods & 2 Side Hooks, Freestanding Clothing Racks for Hanging Clothes, 58.27''Wx 17.13''D*76.38''H, Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213404967218
gid://shopify/Product/10213423481138,"135"" Cloud Sectional Couch with L-Shape Chaise,Modern Modular Sofa with Deep Seat, Upholstered Couches for Living Room Bedroom,No Assembly Required, (Plush Corduroy Fabric),Green",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213423481138
gid://shopify/Product/10213423972658,"107"" Cloud Sectional Couch with L-Shape Chaise,Modern Modular Sofa with Deep Seat, Upholstered Couches for Living Room Bedroom,No Assembly Required, (Plush Corduroy Fabric),Green",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213423972658
gid://shopify/Product/10213424365874,"135"" Cloud Sectional Couch with L-Shape Chaise,Modern Modular Sofa with Deep Seat, Upholstered Couches for Living Room Bedroom,No Assembly Required, Grey(Plush Corduroy Fabric)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213424365874
gid://shopify/Product/10213424726322,"107"" Cloud Sectional Couch with L-Shape Chaise,Modern Modular Sofa with Deep Seat, Upholstered Couches for Living Room Bedroom,No Assembly Required, Grey(Plush Corduroy Fabric)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213424726322
gid://shopify/Product/10213429281074,"30.5 Inch Seat Height Outdoor Acacia Solid Wood Patio Furniture Set, Beige Pe Woven Rope, Breathable and Comfortable,Indoor & Outdoor Use,Teak Finish+Beige Rope(set of 5)",deepseek,needs_manual_review,产品是户外家具套装，当前分类为室内外植物，明显不匹配。候选分类中无直接匹配的户外家具类别，但植物类有户外属性，勉强可选，但需重新分类。,https://admin.shopify.com/store/getbulkdeals/products/10213429281074
gid://shopify/Product/10213433704754,"Traditional Style Queen Size Bed with Headboard and Footboard, Pinewood Bed with Strengthened Bed Frame,Walnut",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213433704754
gid://shopify/Product/10213436064050,"Fluted 3 Drawer Dresser Set of 2, Modern Tall Chest of Drawers with Vertical Grooved Design, Wood Storage Cabinet with Metal Handles for Bedroom Living Room, Oak. (23.6""W x 15""D x 30""H).",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213436064050
gid://shopify/Product/10213437735218,Modern Coffee Brown Round Bar Cart with Tempered Glass Shelves and Gold Locking Casters,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213437735218
gid://shopify/Product/10213437899058,"Round Bar Cart with Tempered Glass Shelves and Gold Accents,Distressed White Finish",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213437899058
gid://shopify/Product/10213438095666,Modern Round Bar Cart with Tempered Glass Shelves and Gold Accents,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213438095666
gid://shopify/Product/10213438193970,"3-in-1 Folding Wagon Cart with Bench Seat & Canopy & Storage, 500lbs Heavy-Duty, 180L Capacity, All-Terrain Wagon for Camping, Beach, Sports, & Garden, Gray",deepseek,needs_manual_review,产品是带座椅和遮阳篷的折叠拖车，用于露营、海滩等，与当前服装架类别不匹配。候选类别中无直接匹配，但最接近的是花园推车或户外装备，但未列出。建议人工审核。,https://admin.shopify.com/store/getbulkdeals/products/10213438193970
gid://shopify/Product/10213438587186,"134"" Cloud Sectional Sofa with U-Shape Chaise and Side Pockets and Cup holder, Modern Modular Design, Deep Seating, Upholstered Couch for Living Room/Bedroom, No Assembly Required (Plush)Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213438587186
gid://shopify/Product/10213441634610,"10' x 12' Hardtop Gazebo Permanent Metal Gazebo with Galvanized Steel Double Roof, Curtains and Netting for Party, Wedding, Outdoor Dining, Patio, Backyard, Brown",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213441634610
gid://shopify/Product/10213442257202,"NEW2-96.9"" Cloud Sectional Couch with L-Shape Chaise,Modern Modular Sofa with Deep Seat, Upholstered Couches for Living Room Bedroom,No Assembly Required, (Corduroy Fabric),Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213442257202
gid://shopify/Product/10213443109170,"NEW2 96.9"" Cloud Sectional Couch with L-Shape Chaise,Modern Modular Sofa with Deep Seat, Upholstered Couches for Living Room Bedroom,No Assembly Required, (Corduroy Fabric),Black,Right",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213443109170
gid://shopify/Product/10213596070194,Modern Extendable Dining Table with Storage,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213596070194
gid://shopify/Product/10213596758322,Modern Wall Mounted TV Stand with Storage - Media Console for Living Room,deepseek,needs_manual_review,没有候选类别，无法匹配。,https://admin.shopify.com/store/getbulkdeals/products/10213596758322
gid://shopify/Product/10213599641906,"31.5"" Mid Century Modern Sideboard Buffet Cabinet with Storage, Carved Openwork Design, Adjustable Shelf for Dining Room, Living Room, Entryway",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213599641906
gid://shopify/Product/10213604655410,"35-inch round glass dining table, with tempered glass tabletop and carbon steel legs. Suitable for 2-4 people. Dark brown small round dining table, suitable for restaurants and apartments. (2 chair)",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213604655410
gid://shopify/Product/10213607964978,58 inch 3-in-1 Upholstered Futon Sofa Bed with Side Pockets and USB Port - Blue,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213607964978
gid://shopify/Product/10213610193202,58 Inch 3-in-1 Upholstered Futon Sofa Bed with Side Pockets and USB Port - Green,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213610193202
gid://shopify/Product/10213612028210,BLACK PVC frame mirror 18X40 INCH,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213612028210
gid://shopify/Product/10213615796530,Mid Century Modern Fluted Sideboard Cabinet with Adjustable Shelves - Black,deepseek,needs_manual_review,产品是侧柜，与黑杰克游戏套装完全不相关，但候选类别中只有游戏相关，选择最接近的类别但风险高。,https://admin.shopify.com/store/getbulkdeals/products/10213615796530
gid://shopify/Product/10213618352434,"37-36 ""x 72"" Bifold Shower Door, 1/4""(6mm) Tempered Glass, Chrome Aluminum Frame, Explosion Proof Film",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213618352434
gid://shopify/Product/10213619007794,"31-30""x 72"" Bifold Shower Door, 1/4""(6mm) Tempered Glass, Chrome Aluminum Frame, Explosion Proof Film",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213619007794
gid://shopify/Product/10213619106098,"Spiced Round Dining Table for 4 - 47 Inch Farmhouse Kitchen Table, MDF Circle Table with Wood Grain Finish, 300lb Weight Capacity, Easy Assembly for Dining Room, Kitchen, Living Room -Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213619106098
gid://shopify/Product/10213619237170,Set of 2 Mid Century Modern Cylinder End Tables with Charging Station & Sliding Door - Black,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213619237170
gid://shopify/Product/10213619466546,"Mid Century Modern Cylinder End Table with Built-in Charging Station & Sliding Door, 2-Tier Storage Round Nightstand with USB Ports, Bedside Table for Living Room, Bedroom, Entryway-Black",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213619466546
gid://shopify/Product/10213620351282,"Outdoor Dining Chairs Set of 4, Stackable Chairs with UV-Resistant PE Rattan and Steel Frame, for Patio, Garden, Balcony, Supports 400lbs",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213620351282
gid://shopify/Product/10213621891378,CLEAR Tempered glass table mat 20X32 INCH,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213621891378
gid://shopify/Product/10213623955762,CLEAR Irregular Tempered Glass Chair Mat 36X47 INCH,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213623955762
gid://shopify/Product/10213624971570,"Modern Style Dining Chairs Set of 6 in Light Gray, Essential for Minimalist Homes.Meeting Family Dining Needs,PU Material Seat,Silver Metal Legs,Blending into Various Home Environments.W1151107277",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213624971570
gid://shopify/Product/10213626642738,Modern Nightstand Set of 2 with Drawer and Shelf - Grey Oak Bedside Table,shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213626642738
gid://shopify/Product/10213626741042,"14FT Trampoline,Sports Fitness Trampolines with Enclosure Net, Recreational Trampolines for Outdoor Indoor",shopify_frontend,needs_manual_review,存在 Shopify 前端建议，但前端采纳未闭环且后端回退未形成有效变更，需人工复核。,https://admin.shopify.com/store/getbulkdeals/products/10213626741042
